CD_MOEDA_PAR;CD_MOEDA_REP;CD_TAB_PRC_ITEM;FL_ATIVO;ID_ESPECIALIDADE;ID_GRUPO_CARENCIA;ID_GRUPO_PRC;ID_MOEDA_PAC;ID_MOEDA_REP;ID_PRESTADOR;ID_TAB_GEN_ITEM;ID_TAB_PRC;ID_TAB_PRC_ITEM;ID_TIPO_CAL_PRC;NM_MOEDA_PAR;NM_MOEDA_REP;TX_ATIVO;TX_ESPECIALIDADE;TX_FORMA_CALCULO;TX_GRUPO_CARENCIA;TX_GRUPO_CLINICO;TX_GRUPO_PRC;TX_GRUPO_SIP;TX_ID_TAB_PRC_ITEM;CD_TAB_GEN_ITEM;TX_NOME_GEN;TX_NOME_PRC;TX_NOME;TX_NOME_TAB_PRC;TX_VL_PAC;TX_VL_REP;TX_SITUACAO;TX_TIME_STAMP_INS;TX_TIME_STAMP_UPD;ID_TIPO_MARCACAO;TX_TIPO_MARCACAO;VL_PAC;VL_QTD_PONTOS;VL_REP;VL_TEMPO;TX_VL_TEMPO;ID_SIMBOLO_ODONTO;FL_FAVORITO;TX_FAVORITO;ID_CONTA_REGISTRO;CD_TIPO_TABELA;TX_PESQUISA
R$;R$;85100145;VERDADEIRO;1;;1;255;255;29965;534;56188;14494694;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;14494694;85100145;Restauração em ionômero de vidro - 2 faces;Restauração em ionômero de vidro - 2 faces;Restauração em ionômero de vidro - 2 faces;Rinomodelação;R$ 0,00;R$ 0,00;Ativo;26/02/2025 20:03 - Bruna Carvalho Patricio Madeira;;1;Face (ex: Restauração);;;;;;4;FALSO;;13921;00;85100145  Restauração em ionômero de vidro - 2 facesDentística
R$;R$;85100145;VERDADEIRO;1;;1;255;255;29965;534;55819;14366984;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;14366984;85100145;Restauração em ionômero de vidro - 2 faces;Restauração em ionômero de vidro - 2 faces;Restauração em ionômero de vidro - 2 faces;PROCEDIMNETOS ESTÉTICA;R$ 0,00;R$ 0,00;Ativo;20/02/2025 10:23 - Bruna Carvalho Patricio Madeira;;1;Face (ex: Restauração);;;;;;4;FALSO;;13921;00;85100145  Restauração em ionômero de vidro - 2 facesDentística
R$;R$;85100145;VERDADEIRO;1;;1;255;255;29965;534;44869;11662098;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;11662098;85100145;Restauração em ionômero de vidro - 2 faces;Restauração em ionômero de vidro - 2 faces;Restauração em ionômero de vidro - 2 faces;Particular;R$ 0,00;R$ 0,00;Ativo;11/12/2023 22:05 - Bruna Carvalho Patricio Madeira;;1;Face (ex: Restauração);;;;;;4;FALSO;;13921;;85100145  Restauração em ionômero de vidro - 2 facesDentística
R$;R$;85.100.145;VERDADEIRO;1;;1;255;255;29965;534;84483;22114163;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;22114163;85100145;Restauração em ionômero de vidro - 2 faces;Restauração em ionômero de vidro - 2 faces;Restauração em ionômero de vidro - 2 faces;OdontoPrev - Rede UNNA;R$ 0,00;R$ 0,00;Ativo;03/03/2026 11:19 - Bruna Carvalho Patricio Madeira;;1;Face (ex: Restauração);0;;0;;;4;FALSO;;13921;00;85.100.145Restauração em ionômero de vidro - 2 facesDentística
R$;R$;85.100.153;VERDADEIRO;1;;1;255;255;29965;535;84483;22114164;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;22114164;85100153;Restauração em ionômero de vidro - 3 faces;Restauração em ionômero de vidro - 3 faces;Restauração em ionômero de vidro - 3 faces;OdontoPrev - Rede UNNA;R$ 0,00;R$ 0,00;Ativo;03/03/2026 11:19 - Bruna Carvalho Patricio Madeira;;1;Face (ex: Restauração);0;;0;;;4;FALSO;;13921;00;85.100.153Restauração em ionômero de vidro - 3 facesDentística
R$;R$;85100153;VERDADEIRO;1;;1;255;255;29965;535;44869;11662099;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;11662099;85100153;Restauração em ionômero de vidro - 3 faces;Restauração em ionômero de vidro - 3 faces;Restauração em ionômero de vidro - 3 faces;Particular;R$ 0,00;R$ 0,00;Ativo;11/12/2023 22:05 - Bruna Carvalho Patricio Madeira;;1;Face (ex: Restauração);;;;;;4;FALSO;;13921;;85100153  Restauração em ionômero de vidro - 3 facesDentística
R$;R$;85100153;VERDADEIRO;1;;1;255;255;29965;535;55819;14366985;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;14366985;85100153;Restauração em ionômero de vidro - 3 faces;Restauração em ionômero de vidro - 3 faces;Restauração em ionômero de vidro - 3 faces;PROCEDIMNETOS ESTÉTICA;R$ 0,00;R$ 0,00;Ativo;20/02/2025 10:23 - Bruna Carvalho Patricio Madeira;;1;Face (ex: Restauração);;;;;;4;FALSO;;13921;00;85100153  Restauração em ionômero de vidro - 3 facesDentística
R$;R$;85100153;VERDADEIRO;1;;1;255;255;29965;535;56188;14494695;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;14494695;85100153;Restauração em ionômero de vidro - 3 faces;Restauração em ionômero de vidro - 3 faces;Restauração em ionômero de vidro - 3 faces;Rinomodelação;R$ 0,00;R$ 0,00;Ativo;26/02/2025 20:03 - Bruna Carvalho Patricio Madeira;;1;Face (ex: Restauração);;;;;;4;FALSO;;13921;00;85100153  Restauração em ionômero de vidro - 3 facesDentística
R$;R$;85100161;VERDADEIRO;1;;1;255;255;29965;536;56188;14494696;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;14494696;85100161;Restauração em ionômero de vidro - 4 faces;Restauração em ionômero de vidro - 4 faces;Restauração em ionômero de vidro - 4 faces;Rinomodelação;R$ 0,00;R$ 0,00;Ativo;26/02/2025 20:03 - Bruna Carvalho Patricio Madeira;;1;Face (ex: Restauração);;;;;;4;FALSO;;13921;00;85100161  Restauração em ionômero de vidro - 4 facesDentística
R$;R$;85100161;VERDADEIRO;1;;1;255;255;29965;536;55819;14366986;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;14366986;85100161;Restauração em ionômero de vidro - 4 faces;Restauração em ionômero de vidro - 4 faces;Restauração em ionômero de vidro - 4 faces;PROCEDIMNETOS ESTÉTICA;R$ 0,00;R$ 0,00;Ativo;20/02/2025 10:23 - Bruna Carvalho Patricio Madeira;;1;Face (ex: Restauração);;;;;;4;FALSO;;13921;00;85100161  Restauração em ionômero de vidro - 4 facesDentística
R$;R$;85100161;VERDADEIRO;1;;1;255;255;29965;536;44869;11662100;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;11662100;85100161;Restauração em ionômero de vidro - 4 faces;Restauração em ionômero de vidro - 4 faces;Restauração em ionômero de vidro - 4 faces;Particular;R$ 0,00;R$ 0,00;Ativo;11/12/2023 22:05 - Bruna Carvalho Patricio Madeira;;1;Face (ex: Restauração);;;;;;4;FALSO;;13921;;85100161  Restauração em ionômero de vidro - 4 facesDentística
R$;R$;85.100.161;VERDADEIRO;1;;1;255;255;29965;536;84483;22114165;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;22114165;85100161;Restauração em ionômero de vidro - 4 faces;Restauração em ionômero de vidro - 4 faces;Restauração em ionômero de vidro - 4 faces;OdontoPrev - Rede UNNA;R$ 0,00;R$ 0,00;Ativo;03/03/2026 11:19 - Bruna Carvalho Patricio Madeira;;1;Face (ex: Restauração);0;;0;;;4;FALSO;;13921;00;85.100.161Restauração em ionômero de vidro - 4 facesDentística
R$;R$;00.000.005;VERDADEIRO;1;;1;255;255;29965;539;84483;22114168;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;22114168;85100196;Restauração em resina fotopolimerizável 1 face;Restauração Resina - finalidade estética - 1 face;Restauração Resina - finalidade estética - 1 face;OdontoPrev - Rede UNNA;R$ 0,00;R$ 0,00;Ativo;03/03/2026 11:19 - Bruna Carvalho Patricio Madeira;;1;Face (ex: Restauração);;;;;;4;FALSO;;13921;00;00.000.005Restauração Resina - finalidade estética - 1 faceDentística
R$;R$;85.100.196;VERDADEIRO;1;;1;255;255;29965;539;84483;22114325;2;Reais;Reais;Sim;Dentística;Procedimento;;;Procedimento;;22114325;85100196;Restauração em resina fotopolimerizável 1 face;Restauração em resina fotopolimerizável 1 face;Restauração em resina fotopolimerizável 1 face;OdontoPrev - Rede UNNA;R$ 0,00;R$ 0,00;Ativo;03/03/2026 11:19 - Bruna Carvalho Patricio Madeira;;1;Face (ex: Restauração);;;;;;4;FALSO;;13921;00;85.100.196Restauração em resina fotopolimerizável 1 faceDentística
R$;R$;85100196;VERDADEIRO;1;;1;255;255;29965;539;44869;11662103;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;11662103;85100196;Restauração em resina fotopolimerizável 1 face;Restauração em resina fotopolimerizável 1 face;Restauração em resina fotopolimerizável 1 face;Particular;R$ 0,00;R$ 0,00;Ativo;11/12/2023 22:05 - Bruna Carvalho Patricio Madeira;;1;Face (ex: Restauração);;;;;;4;FALSO;;13921;;85100196  Restauração em resina fotopolimerizável 1 faceDentística
R$;R$;85100196;VERDADEIRO;1;;1;255;255;29965;539;55819;14366989;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;14366989;85100196;Restauração em resina fotopolimerizável 1 face;Restauração em resina fotopolimerizável 1 face;Restauração em resina fotopolimerizável 1 face;PROCEDIMNETOS ESTÉTICA;R$ 0,00;R$ 0,00;Ativo;20/02/2025 10:23 - Bruna Carvalho Patricio Madeira;;1;Face (ex: Restauração);;;;;;4;FALSO;;13921;00;85100196  Restauração em resina fotopolimerizável 1 faceDentística
R$;R$;85100196;VERDADEIRO;1;;1;255;255;29965;539;56188;14494699;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;14494699;85100196;Restauração em resina fotopolimerizável 1 face;Restauração em resina fotopolimerizável 1 face;Restauração em resina fotopolimerizável 1 face;Rinomodelação;R$ 0,00;R$ 0,00;Ativo;26/02/2025 20:03 - Bruna Carvalho Patricio Madeira;;1;Face (ex: Restauração);;;;;;4;FALSO;;13921;00;85100196  Restauração em resina fotopolimerizável 1 faceDentística
R$;R$;85100200;VERDADEIRO;1;;1;255;255;29965;540;56188;14494700;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;14494700;85100200;Restauração em resina fotopolimerizável 2 faces;Restauração em resina fotopolimerizável 2 faces;Restauração em resina fotopolimerizável 2 faces;Rinomodelação;R$ 0,00;R$ 0,00;Ativo;26/02/2025 20:03 - Bruna Carvalho Patricio Madeira;;1;Face (ex: Restauração);;;;;;4;FALSO;;13921;00;85100200  Restauração em resina fotopolimerizável 2 facesDentística
R$;R$;85100200;VERDADEIRO;1;;1;255;255;29965;540;55819;14366990;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;14366990;85100200;Restauração em resina fotopolimerizável 2 faces;Restauração em resina fotopolimerizável 2 faces;Restauração em resina fotopolimerizável 2 faces;PROCEDIMNETOS ESTÉTICA;R$ 0,00;R$ 0,00;Ativo;20/02/2025 10:23 - Bruna Carvalho Patricio Madeira;;1;Face (ex: Restauração);;;;;;4;FALSO;;13921;00;85100200  Restauração em resina fotopolimerizável 2 facesDentística
R$;R$;85100200;VERDADEIRO;1;;1;255;255;29965;540;44869;11662104;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;11662104;85100200;Restauração em resina fotopolimerizável 2 faces;Restauração em resina fotopolimerizável 2 faces;Restauração em resina fotopolimerizável 2 faces;Particular;R$ 0,00;R$ 0,00;Ativo;11/12/2023 22:05 - Bruna Carvalho Patricio Madeira;;1;Face (ex: Restauração);;;;;;4;FALSO;;13921;;85100200  Restauração em resina fotopolimerizável 2 facesDentística
R$;R$;85.100.200;VERDADEIRO;1;;1;255;255;29965;540;84483;22114326;2;Reais;Reais;Sim;Dentística;Procedimento;;;Procedimento;;22114326;85100200;Restauração em resina fotopolimerizável 2 faces;Restauração em resina fotopolimerizável 2 faces;Restauração em resina fotopolimerizável 2 faces;OdontoPrev - Rede UNNA;R$ 0,00;R$ 0,00;Ativo;03/03/2026 11:19 - Bruna Carvalho Patricio Madeira;;1;Face (ex: Restauração);;;;;;4;FALSO;;13921;00;85.100.200Restauração em resina fotopolimerizável 2 facesDentística
R$;R$;00.000.006;VERDADEIRO;1;;1;255;255;29965;540;84483;22114169;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;22114169;85100200;Restauração em resina fotopolimerizável 2 faces;Restauração Resina - finalidade estética - 2 faces;Restauração Resina - finalidade estética - 2 faces;OdontoPrev - Rede UNNA;R$ 0,00;R$ 0,00;Ativo;03/03/2026 11:19 - Bruna Carvalho Patricio Madeira;;1;Face (ex: Restauração);;;;;;4;FALSO;;13921;00;00.000.006Restauração Resina - finalidade estética - 2 facesDentística
R$;R$;00.000.007;VERDADEIRO;1;;1;255;255;29965;541;84483;22114170;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;22114170;85100218;Restauração em resina fotopolimerizável 3 faces;Restauração Resina - finalidade estética - 3 faces;Restauração Resina - finalidade estética - 3 faces;OdontoPrev - Rede UNNA;R$ 0,00;R$ 0,00;Ativo;03/03/2026 11:19 - Bruna Carvalho Patricio Madeira;;1;Face (ex: Restauração);;;;;;4;FALSO;;13921;00;00.000.007Restauração Resina - finalidade estética - 3 facesDentística
R$;R$;85.100.218;VERDADEIRO;1;;1;255;255;29965;541;84483;22114327;2;Reais;Reais;Sim;Dentística;Procedimento;;;Procedimento;;22114327;85100218;Restauração em resina fotopolimerizável 3 faces;Restauração em resina fotopolimerizável 3 faces;Restauração em resina fotopolimerizável 3 faces;OdontoPrev - Rede UNNA;R$ 0,00;R$ 0,00;Ativo;03/03/2026 11:19 - Bruna Carvalho Patricio Madeira;;1;Face (ex: Restauração);;;;;;4;FALSO;;13921;00;85.100.218Restauração em resina fotopolimerizável 3 facesDentística
R$;R$;85100218;VERDADEIRO;1;;1;255;255;29965;541;44869;11662105;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;11662105;85100218;Restauração em resina fotopolimerizável 3 faces;Restauração em resina fotopolimerizável 3 faces;Restauração em resina fotopolimerizável 3 faces;Particular;R$ 0,00;R$ 0,00;Ativo;11/12/2023 22:05 - Bruna Carvalho Patricio Madeira;;1;Face (ex: Restauração);;;;;;4;FALSO;;13921;;85100218  Restauração em resina fotopolimerizável 3 facesDentística
R$;R$;85100218;VERDADEIRO;1;;1;255;255;29965;541;55819;14366991;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;14366991;85100218;Restauração em resina fotopolimerizável 3 faces;Restauração em resina fotopolimerizável 3 faces;Restauração em resina fotopolimerizável 3 faces;PROCEDIMNETOS ESTÉTICA;R$ 0,00;R$ 0,00;Ativo;20/02/2025 10:23 - Bruna Carvalho Patricio Madeira;;1;Face (ex: Restauração);;;;;;4;FALSO;;13921;00;85100218  Restauração em resina fotopolimerizável 3 facesDentística
R$;R$;85100218;VERDADEIRO;1;;1;255;255;29965;541;56188;14494701;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;14494701;85100218;Restauração em resina fotopolimerizável 3 faces;Restauração em resina fotopolimerizável 3 faces;Restauração em resina fotopolimerizável 3 faces;Rinomodelação;R$ 0,00;R$ 0,00;Ativo;26/02/2025 20:03 - Bruna Carvalho Patricio Madeira;;1;Face (ex: Restauração);;;;;;4;FALSO;;13921;00;85100218  Restauração em resina fotopolimerizável 3 facesDentística
R$;R$;85100226;VERDADEIRO;1;;1;255;255;29965;542;56188;14494702;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;14494702;85100226;Restauração em resina fotopolimerizável 4 faces;Restauração em resina fotopolimerizável 4 faces;Restauração em resina fotopolimerizável 4 faces;Rinomodelação;R$ 0,00;R$ 0,00;Ativo;26/02/2025 20:03 - Bruna Carvalho Patricio Madeira;;1;Face (ex: Restauração);;;;;;4;FALSO;;13921;00;85100226  Restauração em resina fotopolimerizável 4 facesDentística
R$;R$;85100226;VERDADEIRO;1;;1;255;255;29965;542;55819;14366992;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;14366992;85100226;Restauração em resina fotopolimerizável 4 faces;Restauração em resina fotopolimerizável 4 faces;Restauração em resina fotopolimerizável 4 faces;PROCEDIMNETOS ESTÉTICA;R$ 0,00;R$ 0,00;Ativo;20/02/2025 10:23 - Bruna Carvalho Patricio Madeira;;1;Face (ex: Restauração);;;;;;4;FALSO;;13921;00;85100226  Restauração em resina fotopolimerizável 4 facesDentística
R$;R$;85100226;VERDADEIRO;1;;1;255;255;29965;542;44869;11662106;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;11662106;85100226;Restauração em resina fotopolimerizável 4 faces;Restauração em resina fotopolimerizável 4 faces;Restauração em resina fotopolimerizável 4 faces;Particular;R$ 0,00;R$ 0,00;Ativo;11/12/2023 22:05 - Bruna Carvalho Patricio Madeira;;1;Face (ex: Restauração);;;;;;4;FALSO;;13921;;85100226  Restauração em resina fotopolimerizável 4 facesDentística
R$;R$;85.100.226;VERDADEIRO;1;;1;255;255;29965;542;84483;22114328;2;Reais;Reais;Sim;Dentística;Procedimento;;;Procedimento;;22114328;85100226;Restauração em resina fotopolimerizável 4 faces;Restauração em resina fotopolimerizável 4 faces;Restauração em resina fotopolimerizável 4 faces;OdontoPrev - Rede UNNA;R$ 0,00;R$ 0,00;Ativo;03/03/2026 11:19 - Bruna Carvalho Patricio Madeira;;1;Face (ex: Restauração);;;;;;4;FALSO;;13921;00;85.100.226Restauração em resina fotopolimerizável 4 facesDentística
R$;R$;00.000.012;VERDADEIRO;1;;1;255;255;29965;542;84483;22114324;2;Reais;Reais;Sim;Dentística;Procedimento;;;Procedimento;;22114324;85100226;Restauração em resina fotopolimerizável 4 faces;Restauração Resina - finalidade estética - Diastema;Restauração Resina - finalidade estética - Diastema;OdontoPrev - Rede UNNA;R$ 0,00;R$ 0,00;Ativo;03/03/2026 11:19 - Bruna Carvalho Patricio Madeira;;1;Face (ex: Restauração);;;;;;4;FALSO;;13921;00;00.000.012Restauração Resina - finalidade estética - DiastemaDentística
R$;R$;00.000.011;VERDADEIRO;1;;1;255;255;29965;542;84483;22114171;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;22114171;85100226;Restauração em resina fotopolimerizável 4 faces;Restauração Resina - finalidade estética - 4 faces;Restauração Resina - finalidade estética - 4 faces;OdontoPrev - Rede UNNA;R$ 0,00;R$ 0,00;Ativo;03/03/2026 11:19 - Bruna Carvalho Patricio Madeira;;1;Face (ex: Restauração);;;;;;4;FALSO;;13921;00;00.000.011Restauração Resina - finalidade estética - 4 facesDentística
R$;R$;85100234;VERDADEIRO;1;;1;255;255;29965;543;44869;11662107;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;11662107;85100234;Tratamento de fluorose - microabrasão;Tratamento de fluorose - microabrasão;Tratamento de fluorose - microabrasão;Particular;R$ 0,00;R$ 0,00;Ativo;11/12/2023 22:05 - Bruna Carvalho Patricio Madeira;;3;Grupo (ex: Prótese fixa);;;;;;18;FALSO;;13921;;85100234  Tratamento de fluorose - microabrasãoDentística
R$;R$;85100234;VERDADEIRO;1;;1;255;255;29965;543;55819;14366993;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;14366993;85100234;Tratamento de fluorose - microabrasão;Tratamento de fluorose - microabrasão;Tratamento de fluorose - microabrasão;PROCEDIMNETOS ESTÉTICA;R$ 0,00;R$ 0,00;Ativo;20/02/2025 10:23 - Bruna Carvalho Patricio Madeira;;3;Grupo (ex: Prótese fixa);;;;;;18;FALSO;;13921;00;85100234  Tratamento de fluorose - microabrasãoDentística
R$;R$;85100234;VERDADEIRO;1;;1;255;255;29965;543;56188;14494703;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;14494703;85100234;Tratamento de fluorose - microabrasão;Tratamento de fluorose - microabrasão;Tratamento de fluorose - microabrasão;Rinomodelação;R$ 0,00;R$ 0,00;Ativo;26/02/2025 20:03 - Bruna Carvalho Patricio Madeira;;3;Grupo (ex: Prótese fixa);;;;;;18;FALSO;;13921;00;85100234  Tratamento de fluorose - microabrasãoDentística
R$;R$;85200085;VERDADEIRO;1;;1;255;255;29965;551;44869;11662115;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;11662115;85200085;Restauração temporária / tratamento expectante;Restauração temporária / tratamento expectante;Restauração temporária / tratamento expectante;Particular;R$ 0,00;R$ 0,00;Ativo;11/12/2023 22:05 - Bruna Carvalho Patricio Madeira;;1;Face (ex: Restauração);;;;;;4;FALSO;;13921;;85200085  Restauração temporária / tratamento expectanteDentística
R$;R$;85200085;VERDADEIRO;1;;1;255;255;29965;551;55819;14367001;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;14367001;85200085;Restauração temporária / tratamento expectante;Restauração temporária / tratamento expectante;Restauração temporária / tratamento expectante;PROCEDIMNETOS ESTÉTICA;R$ 0,00;R$ 0,00;Ativo;20/02/2025 10:23 - Bruna Carvalho Patricio Madeira;;1;Face (ex: Restauração);;;;;;4;FALSO;;13921;00;85200085  Restauração temporária / tratamento expectanteDentística
R$;R$;85200085;VERDADEIRO;1;;1;255;255;29965;551;56188;14494711;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;14494711;85200085;Restauração temporária / tratamento expectante;Restauração temporária / tratamento expectante;Restauração temporária / tratamento expectante;Rinomodelação;R$ 0,00;R$ 0,00;Ativo;26/02/2025 20:03 - Bruna Carvalho Patricio Madeira;;1;Face (ex: Restauração);;;;;;4;FALSO;;13921;00;85200085  Restauração temporária / tratamento expectanteDentística
R$;R$;85400025;VERDADEIRO;1;;1;255;255;29965;569;44869;11662133;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;11662133;85400025;Ajuste oclusal por desgaste seletivo;Ajuste oclusal por desgaste seletivo;Ajuste oclusal por desgaste seletivo;Particular;R$ 0,00;R$ 0,00;Ativo;11/12/2023 22:05 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);;;;;;44;FALSO;;13921;;85400025  Ajuste oclusal por desgaste seletivoDentística
R$;R$;85400025;VERDADEIRO;1;;1;255;255;29965;569;55819;14366755;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;14366755;85400025;Ajuste oclusal por desgaste seletivo;Ajuste oclusal por desgaste seletivo;Ajuste oclusal por desgaste seletivo;PROCEDIMNETOS ESTÉTICA;R$ 0,00;R$ 0,00;Ativo;20/02/2025 10:23 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);;;;;;44;FALSO;;13921;00;85400025  Ajuste oclusal por desgaste seletivoDentística
R$;R$;85400025;VERDADEIRO;1;;1;255;255;29965;569;56188;14494729;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;14494729;85400025;Ajuste oclusal por desgaste seletivo;Ajuste oclusal por desgaste seletivo;Ajuste oclusal por desgaste seletivo;Rinomodelação;R$ 0,00;R$ 0,00;Ativo;26/02/2025 20:03 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);;;;;;44;FALSO;;13921;00;85400025  Ajuste oclusal por desgaste seletivoDentística
R$;R$;85400211;VERDADEIRO;1;;1;255;255;29965;587;44869;11662151;1;Reais;Reais;Sim;Dentística;Elemento/face;;;Procedimento;;11662151;85400211;Núcleo de preenchimento;Núcleo de preenchimento;Núcleo de preenchimento;Particular;R$ 0,00;R$ 0,00;Ativo;11/12/2023 22:05 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);;;;;;14;FALSO;;13921;;85400211  Núcleo de preenchimentoDentística
